"X","Y","Org_Result"
-87.37569,37.075357,"OIL"
-87.374823,37.076181,"OIL"
-87.373349,37.075274,"OIL"
-87.376924,37.075094,"OIL"
-87.374482,37.078115,"OIL"
-87.375793,37.077678,"OIL"
-87.375964,37.073501,"OIL"
-87.371122,37.069963,"OIL"
-87.375621,37.078527,"OIL"
-87.373522,37.074682,"OIL"
-87.37665,37.074357,"OIL"
-87.374807,37.079214,"OIL"
-87.36694,37.08041,"OIL"
-87.368106,37.076385,"OIL"
-87.371036,37.075109,"OIL"
-87.372665,37.078527,"OIL"
-87.366735,37.077004,"OIL"
-87.373178,37.077471,"OIL"
-87.366735,37.077978,"OIL"
-87.370231,37.079351,"OIL"
-87.372322,37.079983,"OIL"
-87.372151,37.077511,"OIL"
-87.370951,37.079983,"OIL"
-87.370436,37.078652,"OIL"
-87.370094,37.078939,"OIL"
-87.383162,37.069551,"OIL"
-87.381448,37.072066,"OIL"
-87.383316,37.071654,"OIL"
-87.382339,37.072105,"OIL"
-87.378603,37.076236,"OIL"
-87.378535,37.075918,"OIL"
-87.379906,37.070892,"OIL"
-87.380077,37.070281,"OIL"
-87.382579,37.069633,"OIL"
-87.382476,37.068864,"OIL"
-87.381277,37.0691,"OIL"
-87.382613,37.071105,"OIL"
-87.381791,37.067903,"OIL"
-87.371122,37.066943,"OIL"
-87.369271,37.067643,"OIL"
-87.368346,37.069908,"OIL"
-87.370351,37.068864,"OIL"
-87.367266,37.068315,"OIL"
-87.349949,37.063165,"OIL"
-87.34952,37.061711,"OIL"
-87.347259,37.057361,"OIL"
-87.345716,37.059843,"OIL"
-87.345477,37.059129,"OIL"
-87.349246,37.065954,"OIL"
-87.346625,37.05732,"OIL"
-87.349897,37.056441,"OIL"
-87.351199,37.055618,"OIL"
-87.352142,37.056372,"OIL"
-87.350154,37.064471,"OIL"
-87.36641,37.072709,"OIL"
-87.35874,37.076948,"OIL"
-87.357969,37.077703,"OIL"
-87.359769,37.078939,"OIL"
-87.360497,37.079159,"OIL"
-87.362142,37.079763,"OIL"
-87.361011,37.080355,"OIL"
-87.362639,37.079119,"OIL"
-87.350514,37.071583,"OIL"
-87.366152,37.07234,"OIL"
-87.360703,37.077677,"OIL"
-87.361114,37.076757,"OIL"
-87.359641,37.073713,"OIL"
-87.358055,37.072709,"OIL"
-87.357968,37.072889,"OIL"
-87.354198,37.074469,"OIL"
-87.363068,37.075411,"OIL"
-87.363925,37.075506,"OIL"
-87.363068,37.075094,"OIL"
-87.361355,37.075137,"OIL"
-87.36084,37.075411,"OIL"
-87.358226,37.074078,"OIL"
-87.355528,37.078794,"OIL"
-87.359641,37.079257,"OIL"
-87.359469,37.075686,"OIL"
-87.358226,37.080175,"OIL"
-87.354456,37.077566,"OIL"
-87.358225,37.081591,"OIL"
-87.35964,37.080973,"OIL"
-87.358526,37.080175,"OIL"
-87.357796,37.079531,"OIL"
-87.356478,37.077978,"OIL"
-87.355517,37.077114,"OIL"
-87.355827,37.077703,"OIL"
-87.350171,37.082853,"OIL"
-87.351199,37.080698,"OIL"
-87.351885,37.081411,"OIL"
-87.350428,37.082003,"OIL"
-87.350034,37.080877,"OIL"
-87.352605,37.082235,"OIL"
-87.351199,37.082415,"OIL"
-87.352227,37.083239,"OIL"
-87.350034,37.079325,"OIL"
-87.351234,37.079818,"OIL"
-87.352913,37.081728,"OIL"
-87.350925,37.082964,"OIL"
-87.350514,37.076385,"OIL"
-87.361183,37.080355,"OIL"
-87.364336,37.078747,"OIL"
-87.351457,37.073121,"OIL"
-87.364816,37.07828,"OIL"
-87.367694,37.010075,"OIL"
-87.306167,37.077883,"OIL"
-87.305842,37.069717,"OIL"
-87.300411,37.070924,"OIL"
-87.300908,37.072503,"OIL"
-87.304267,37.073451,"OIL"
-87.300446,37.075456,"OIL"
-87.305756,37.068055,"OIL"
-87.403653,37.023096,"OIL"
-87.369064,37.02839,"OIL"
-87.295406,37.071104,"OIL"
-87.295426,37.083368,"OIL"
-87.295834,37.066998,"OIL"
-87.293829,37.077059,"OIL"
-87.29616,37.072477,"OIL"
-87.353084,37.070074,"OIL"
-87.351799,37.073327,"OIL"
-87.354541,37.07651,"OIL"
-87.35137,37.081934,"OIL"
-87.353941,37.075686,"OIL"
-87.353085,37.073327,"OIL"
-87.353769,37.072134,"OIL"
-87.354798,37.070829,"OIL"
-87.352828,37.075506,"OIL"
-87.351371,37.074838,"OIL"
-87.35317,37.076536,"OIL"
-87.355313,37.081617,"OIL"
-87.353342,37.079763,"OIL"
-87.355654,37.082827,"OIL"
-87.362125,37.077909,"OIL"
-87.362416,37.076742,"OIL"
-87.36437,37.077581,"OIL"
-87.362382,37.075753,"OIL"
-87.365741,37.072897,"OIL"
-87.366255,37.071104,"OIL"
-87.364781,37.074587,"OIL"
-87.366153,37.073446,"OIL"
-87.365638,37.074357,"OIL"
-87.365638,37.075094,"OIL"
-87.366495,37.075631,"OIL"
-87.366323,37.07651,"OIL"
-87.365981,37.077677,"OIL"
-87.363239,37.077566,"OIL"
-87.364438,37.069044,"OIL"
-87.350943,37.069551,"OIL"
-87.353513,37.068562,"OIL"
-87.350857,37.07828,"OIL"
-87.35197,37.078817,"OIL"
-87.355587,37.076014,"OIL"
-87.354969,37.075219,"OIL"
-87.354936,37.07427,"OIL"
-87.355654,37.073008,"OIL"
-87.352913,37.079763,"OIL"
-87.352913,37.080532,"OIL"
-87.351645,37.070637,"OIL"
-87.353358,37.08111,"OIL"
-87.353942,37.081411,"OIL"
-87.353872,37.082003,"OIL"
-87.355141,37.083059,"OIL"
-87.351884,37.071516,"OIL"
-87.350856,37.073713,"OIL"
-87.365056,37.072709,"OIL"
-87.356787,37.076742,"OIL"
-87.356615,37.075451,"OIL"
-87.358139,37.075892,"OIL"
-87.35891,37.071296,"OIL"
-87.36084,37.072572,"OIL"
-87.362896,37.072697,"OIL"
-87.363479,37.072572,"OIL"
-87.36485,37.071653,"OIL"
-87.365296,37.070924,"OIL"
-87.366221,37.070457,"OIL"
-87.361525,37.072271,"OIL"
-87.361611,37.070924,"OIL"
-87.358869,37.070829,"OIL"
-87.365638,37.068727,"OIL"
-87.364353,37.071241,"OIL"
-87.364867,37.069894,"OIL"
-87.283846,37.065748,"OIL"
-87.298285,37.065336,"OIL"
-87.263067,37.066572,"OIL"
-87.282989,37.035024,"OIL"
-87.32497,37.082029,"OIL"
-87.325878,37.081797,"OIL"
-87.326734,37.08317,"OIL"
-87.300855,37.064169,"OIL"
-87.306303,37.06616,"OIL"
-87.303769,37.064195,"OIL"
-87.310327,37.062547,"OIL"
-87.3429,37.126098,"OIL"
-87.336489,37.118727,"OIL"
-87.659644,37.102655,"OIL"
-87.664592,37.10362,"OIL"
-87.64332,37.104715,"OIL"
-87.624471,37.093619,"OIL"
-87.379512,37.072025,"OIL"
-87.337686,37.106854,"OIL"
-87.336179,37.107773,"OIL"
-87.335252,37.108827,"OIL"
-87.337791,37.108542,"OIL"
-87.336246,37.106291,"OIL"
-87.349656,37.101306,"OIL"
-87.344684,37.101004,"OIL"
-87.343073,37.101648,"OIL"
-87.345884,37.100702,"OIL"
-87.342318,37.10224,"OIL"
-87.335246,37.083883,"OIL"
-87.348932,37.087467,"OIL"
-87.348964,37.085903,"OIL"
-87.349704,37.089527,"OIL"
-87.347943,37.085848,"OIL"
-87.346429,37.097396,"OIL"
-87.345415,37.099306,"OIL"
-87.344473,37.098894,"OIL"
-87.341765,37.099141,"OIL"
-87.357371,37.083416,"OIL"
-87.352142,37.088869,"OIL"
-87.351234,37.086698,"OIL"
-87.353785,37.083401,"OIL"
-87.350857,37.085119,"OIL"
-87.352057,37.084226,"OIL"
-87.351371,37.090517,"OIL"
-87.351028,37.090929,"OIL"
-87.354114,37.091079,"OIL"
-87.352056,37.087221,"OIL"
-87.359296,37.09926,"OIL"
-87.357285,37.098627,"OIL"
-87.350171,37.094138,"OIL"
-87.35281,37.091286,"OIL"
-87.358713,37.098477,"OIL"
-87.350771,37.093134,"OIL"
-87.359639,37.097159,"OIL"
-87.35377,37.089446,"OIL"
-87.351988,37.092902,"OIL"
-87.350685,37.092215,"OIL"
-87.352914,37.086355,"OIL"
-87.354114,37.087728,"OIL"
-87.352485,37.08832,"OIL"
-87.352399,37.090517,"OIL"
-87.354628,37.08608,"OIL"
-87.349854,37.095186,"OIL"
-87.349241,37.093166,"OIL"
-87.345989,37.099918,"OIL"
-87.318589,37.113249,"OIL"
-87.320402,37.106552,"OIL"
-87.319408,37.107321,"OIL"
-87.323046,37.108145,"OIL"
-87.295672,37.097658,"OIL"
-87.319957,37.122381,"OIL"
-87.326644,37.116778,"OIL"
-87.32483,37.119139,"OIL"
-87.325239,37.118095,"OIL"
-87.324998,37.117039,"OIL"
-87.323558,37.11719,"OIL"
-87.32567,37.122572,"OIL"
-87.326131,37.12216,"OIL"
-87.294306,37.112135,"OIL"
-87.291885,37.091721,"OIL"
-87.291079,37.087084,"OIL"
-87.291281,37.088828,"OIL"
-87.324762,37.085024,"OIL"
-87.319444,37.08505,"OIL"
-87.322875,37.106729,"OIL"
-87.323389,37.105768,"OIL"
-87.322065,37.105261,"OIL"
-87.324246,37.106717,"OIL"
-87.325103,37.108969,"OIL"
-87.323868,37.11609,"OIL"
-87.317694,37.11513,"OIL"
-87.329561,37.105905,"OIL"
-87.33316,37.106909,"OIL"
-87.319103,37.1043,"OIL"
-87.320474,37.105124,"OIL"
-87.319103,37.1043,"OIL"
-87.318931,37.105124,"OIL"
-87.32116,37.1043,"OIL"
-87.30977,37.109843,"OIL"
-87.314951,37.110118,"OIL"
-87.312208,37.110255,"OIL"
-87.310285,37.111903,"OIL"
-87.312208,37.108557,"OIL"
-87.313408,37.109088,"OIL"
-87.304115,37.103708,"OIL"
-87.302484,37.103476,"OIL"
-87.304544,37.102678,"OIL"
-87.302999,37.102446,"OIL"
-87.313495,37.100069,"OIL"
-87.305142,37.105124,"OIL"
-87.305827,37.104025,"OIL"
-87.306258,37.102747,"OIL"
-87.316322,37.111903,"OIL"
-87.315809,37.110899,"OIL"
-87.315122,37.111903,"OIL"
-87.314163,37.111311,"OIL"
-87.315122,37.112727,"OIL"
-87.313752,37.110762,"OIL"
-87.312979,37.113894,"OIL"
-87.313409,37.113371,"OIL"
-87.315294,37.114787,"OIL"
-87.314095,37.114607,"OIL"
-87.30377,37.104025,"OIL"
-87.301457,37.103708,"OIL"
-87.29019,37.089788,"OIL"
-87.333154,37.113963,"OIL"
-85.43875,36.621996,"OIL"
-85.437763,36.621385,"OIL"
-85.402861,36.626528,"OIL"
-85.379206,36.678863,"OIL"
-85.38275,36.682095,"OIL"
-85.296929,36.749245,"OIL"
-85.296519,36.748421,"OIL"
-85.263051,36.724544,"OIL"
-85.376712,36.716494,"OIL"
-85.391065,36.689824,"OIL"
-85.367059,36.694095,"OIL"
-85.369313,36.693301,"OIL"
-85.370674,36.692628,"OIL"
-85.36177,36.688751,"OIL"
-85.359511,36.689851,"OIL"
-85.355078,36.687104,"OIL"
-85.357294,36.685868,"OIL"
-85.356101,36.685319,"OIL"
-85.35576,36.686143,"OIL"
-85.356612,36.684495,"OIL"
-85.357379,36.684907,"OIL"
-85.357806,36.684083,"OIL"
-85.359208,36.684089,"OIL"
-85.3628,36.693975,"OIL"
-85.353714,36.686692,"OIL"
-85.35235,36.68628,"OIL"
-85.35235,36.696492,"OIL"
-85.352217,36.694232,"OIL"
-85.365644,36.686657,"OIL"
-85.362131,36.687591,"OIL"
-85.361551,36.685943,"OIL"
-85.362367,36.68779,"OIL"
-85.364791,36.688003,"OIL"
-85.349247,36.667298,"OIL"
-85.349737,36.682256,"OIL"
-85.350228,36.669235,"OIL"
-85.353239,36.682784,"OIL"
-85.357842,36.682853,"OIL"
-85.350644,36.670369,"OIL"
-85.350259,36.680957,"OIL"
-85.379071,36.680587,"OIL"
-85.379583,36.679488,"OIL"
-85.381251,36.681335,"OIL"
-85.433971,36.816865,"OIL"
-85.435175,36.820232,"OIL"
-85.433651,36.818433,"OIL"
-85.459834,36.817903,"OIL"
-85.491288,36.77119,"OIL"
-85.491072,36.772215,"OIL"
-85.494015,36.772674,"OIL"
-85.495514,36.773494,"OIL"
-85.489243,36.771382,"OIL"
-85.487102,36.768517,"OIL"
-85.347912,36.816728,"OIL"
-85.363678,36.803571,"OIL"
-85.352524,36.815355,"OIL"
-85.347602,36.807993,"OIL"
-85.344668,36.803907,"OIL"
-85.345901,36.803571,"OIL"
-85.348168,36.800199,"OIL"
-85.42808,36.715115,"OIL"
-85.422086,36.680099,"OIL"
-85.423145,36.680587,"OIL"
-85.422086,36.680099,"OIL"
-85.44305,36.674094,"OIL"
-85.441476,36.672902,"OIL"
-85.445124,36.667903,"OIL"
-85.443317,36.671666,"OIL"
-85.442436,36.666752,"OIL"
-85.441544,36.673918,"OIL"
-85.44305,36.6721,"OIL"
-85.442086,36.67505,"OIL"
-85.450716,36.671754,"OIL"
-85.44189,36.667991,"OIL"
-85.441522,36.669098,"OIL"
-85.445448,36.669977,"OIL"
-85.443167,36.669743,"OIL"
-85.333821,36.720669,"OIL"
-85.333357,36.721814,"OIL"
-85.335499,36.713118,"OIL"
-85.347452,36.700242,"OIL"
-85.437857,36.659152,"OIL"
-85.439462,36.657889,"OIL"
-85.442093,36.662058,"OIL"
-85.441946,36.660616,"OIL"
-85.441818,36.659325,"OIL"
-85.441379,36.664909,"OIL"
-85.443285,36.640601,"OIL"
-85.309157,36.765843,"OIL"
-85.316752,36.797528,"OIL"
-85.317008,36.793408,"OIL"
-85.319569,36.794919,"OIL"
-85.319399,36.795949,"OIL"
-85.331469,36.792197,"OIL"
-85.322029,36.779784,"OIL"
-85.321111,36.779166,"OIL"
-85.320698,36.779889,"OIL"
-85.295271,36.767326,"OIL"
-85.293001,36.767903,"OIL"
-85.296205,36.766729,"OIL"
-85.272601,36.778453,"OIL"
-85.273154,36.779763,"OIL"
-85.278895,36.772847,"OIL"
-85.27988,36.773597,"OIL"
-85.250614,36.76083,"OIL"
-85.28276,36.761432,"OIL"
-85.283419,36.760391,"OIL"
-85.296206,36.765356,"OIL"
-85.297401,36.750475,"OIL"
-85.301189,36.755611,"OIL"
-85.301912,36.756812,"OIL"
-85.365984,36.763371,"OIL"
-85.365455,36.76013,"OIL"
-85.276501,36.817079,"OIL"
-85.277657,36.817828,"OIL"
-85.279195,36.818515,"OIL"
-85.275095,36.818104,"OIL"
-85.276244,36.818521,"OIL"
-85.318375,36.826604,"OIL"
-85.318655,36.827766,"OIL"
-85.332782,36.817004,"OIL"
-85.331245,36.817485,"OIL"
-85.33227,36.817622,"OIL"
-85.317311,36.821948,"OIL"
-85.317653,36.818927,"OIL"
-85.319765,36.832765,"OIL"
-85.325269,36.804732,"OIL"
-85.332104,36.815678,"OIL"
-85.331407,36.815063,"OIL"
-85.327323,36.803799,"OIL"
-85.31714,36.813708,"OIL"
-85.318801,36.81392,"OIL"
-85.319399,36.813508,"OIL"
-85.319741,36.811311,"OIL"
-85.318033,36.80774,"OIL"
-85.319399,36.814744,"OIL"
-85.318046,36.81195,"OIL"
-85.315262,36.815356,"OIL"
-85.314579,36.805007,"OIL"
-85.314579,36.805007,"OIL"
-85.315813,36.81392,"OIL"
-85.314754,36.810075,"OIL"
-85.314579,36.805007,"OIL"
-85.285514,36.801024,"OIL"
-85.277829,36.816592,"OIL"
-85.258541,36.822023,"OIL"
-85.257644,36.815357,"OIL"
-85.29407,36.79917,"OIL"
-85.315301,36.797391,"OIL"
-85.31513,36.796704,"OIL"
-85.315898,36.799176,"OIL"
-85.314618,36.799451,"OIL"
-85.319228,36.788827,"OIL"
-85.320384,36.789439,"OIL"
-85.319018,36.793196,"OIL"
-85.318374,36.792172,"OIL"
-85.31974,36.794301,"OIL"
-85.319996,36.790887,"OIL"
-85.330052,36.75031,"OIL"
-85.326998,36.753095,"OIL"
-85.320933,36.760075,"OIL"
-85.323909,36.761599,"OIL"
-85.323482,36.762148,"OIL"
-85.324176,36.763508,"OIL"
-85.323835,36.76392,"OIL"
-85.322128,36.763371,"OIL"
-85.322089,36.764532,"OIL"
-85.24868,36.760413,"OIL"
-85.242968,36.760734,"OIL"
-85.343414,36.899654,"OIL"
-85.331258,36.884421,"OIL"
-85.30591,36.88703,"OIL"
-85.312905,36.895331,"OIL"
-85.312525,36.894295,"OIL"
-85.310341,36.893491,"OIL"
-85.30976,36.892502,"OIL"
-85.309383,36.891321,"OIL"
-85.309071,36.889631,"OIL"
-85.312354,36.894432,"OIL"
-85.312563,36.894507,"OIL"
-85.332098,36.883189,"OIL"
-85.327143,36.866042,"OIL"
-85.328681,36.865767,"OIL"
-85.326802,36.859175,"OIL"
-85.326289,36.862471,"OIL"
-85.327229,36.860411,"OIL"
-85.323588,36.851648,"OIL"
-85.317107,36.85432,"OIL"
-85.321599,36.854502,"OIL"
-85.321724,36.855669,"OIL"
-85.321725,36.856688,"OIL"
-85.322118,36.857751,"OIL"
-85.327062,36.860087,"OIL"
-85.324317,36.861235,"OIL"
-85.324357,36.859751,"OIL"
-85.32487,36.860075,"OIL"
-85.324751,36.859587,"OIL"
-85.291455,36.850618,"OIL"
-85.289144,36.850412,"OIL"
-85.285515,36.852672,"OIL"
-85.291626,36.851236,"OIL"
-85.291626,36.851236,"OIL"
-85.284017,36.854395,"OIL"
-85.290214,36.855762,"OIL"
-85.253035,36.86578,"OIL"
-85.254905,36.861212,"OIL"
-85.254313,36.863437,"OIL"
-85.279773,36.843183,"OIL"
-85.276717,36.849857,"OIL"
-85.276717,36.849857,"OIL"
-85.27872,36.842859,"OIL"
-85.279939,36.842482,"OIL"
-85.277827,36.847591,"OIL"
-85.281524,36.842614,"OIL"
-85.279734,36.84324,"OIL"
-85.279939,36.842482,"OIL"
-85.291526,36.848215,"OIL"
-85.29064,36.849651,"OIL"
-85.292444,36.849788,"OIL"
-85.31287,36.849651,"OIL"
-85.318922,36.84699,"OIL"
-85.320011,36.845679,"OIL"
-85.32025,36.846775,"OIL"
-85.31923,36.839376,"OIL"
-85.320511,36.839651,"OIL"
-85.317602,36.840727,"OIL"
-85.320077,36.833836,"OIL"
-85.319385,36.835077,"OIL"
-85.456643,36.922596,"OIL"
-85.408763,36.931746,"OIL"
-87.130125,37.576811,"OIL"
-87.04147,37.570834,"OIL"
-87.041649,37.569688,"OIL"
-85.188631,36.850412,"OIL"
-85.190851,36.849813,"OIL"
-85.185281,36.845839,"OIL"
-85.185478,36.847318,"OIL"
-85.183393,36.843116,"OIL"
-85.18722,36.848046,"OIL"
-85.189262,36.849451,"OIL"
-85.199729,36.841729,"OIL"
-87.289378,37.65206,"OIL"
-87.28879,37.664241,"OIL"
-87.289482,37.666008,"OIL"
-87.323351,37.650412,"OIL"
-87.322781,37.652609,"OIL"
-87.301122,37.641023,"OIL"
-87.300311,37.642901,"OIL"
-87.308949,37.638707,"OIL"
-87.299655,37.640062,"OIL"
-87.29043,37.635091,"OIL"
-87.295614,37.640474,"OIL"
-87.295856,37.64194,"OIL"
-87.250863,37.619276,"OIL"
-87.182175,37.6174,"OIL"
-87.180155,37.625718,"OIL"
-87.177982,37.619729,"OIL"
-87.17633,37.619185,"OIL"
-87.177531,37.632007,"OIL"
-87.177462,37.631238,"OIL"
-87.192031,37.618361,"OIL"
-87.193273,37.620558,"OIL"
-87.248099,37.662044,"OIL"
-87.249309,37.661861,"OIL"
-87.348877,37.666574,"OIL"
-87.355492,37.660378,"OIL"
-87.354353,37.66229,"OIL"
-87.352487,37.664607,"OIL"
-87.353732,37.663306,"OIL"
-87.35741,37.660972,"OIL"
-87.358186,37.663344,"OIL"
-87.358463,37.66023,"OIL"
-87.359534,37.661504,"OIL"
-87.35494,37.663883,"OIL"
-87.076433,37.583059,"OIL"
-87.072465,37.583059,"OIL"
-87.070222,37.583059,"OIL"
-87.040226,37.563419,"OIL"
-87.039198,37.562685,"OIL"
-87.038243,37.56243,"OIL"
-87.037553,37.563419,"OIL"
-87.226704,37.621157,"OIL"
-87.221325,37.611358,"OIL"
-87.223051,37.611908,"OIL"
-87.219167,37.609985,"OIL"
-87.220807,37.610123,"OIL"
-87.193958,37.621775,"OIL"
-87.186613,37.62345,"OIL"
-87.215974,37.613487,"OIL"
-87.176602,37.597987,"OIL"
-87.187595,37.598023,"OIL"
-87.186094,37.59816,"OIL"
-87.185404,37.598998,"OIL"
-87.189131,37.59816,"OIL"
-87.185643,37.599676,"OIL"
-87.184628,37.598215,"OIL"
-87.183782,37.598215,"OIL"
-87.095164,37.660076,"OIL"
-87.119983,37.659101,"OIL"
-87.120553,37.664058,"OIL"
-87.119426,37.66346,"OIL"
-87.118045,37.665959,"OIL"
-87.149651,37.642358,"OIL"
-87.142745,37.649773,"OIL"
-87.147962,37.666365,"OIL"
-87.151862,37.665616,"OIL"
-87.153886,37.661449,"OIL"
-87.150604,37.665019,"OIL"
-87.09413,37.632592,"OIL"
-87.096202,37.622297,"OIL"
-87.112869,37.627896,"OIL"
-87.119705,37.62367,"OIL"
-87.118997,37.63045,"OIL"
-87.142229,37.632557,"OIL"
-87.136095,37.617216,"OIL"
-87.150483,37.604666,"OIL"
-87.150549,37.605814,"OIL"
-87.194405,37.648696,"OIL"
-87.175218,37.649767,"OIL"
-87.14931,37.601181,"OIL"
-87.144823,37.599904,"OIL"
-87.138511,37.605493,"OIL"
-87.122409,37.598908,"OIL"
-87.122374,37.597782,"OIL"
-87.146942,37.601777,"OIL"
-87.117353,37.61081,"OIL"
-87.117837,37.612128,"OIL"
-87.11668,37.613419,"OIL"
-87.014974,37.658428,"OIL"
-87.020044,37.631185,"OIL"
-87.023911,37.624405,"OIL"
-87.036199,37.629022,"OIL"
-87.064591,37.618156,"OIL"
-87.051203,37.626241,"OIL"
-87.064768,37.625644,"OIL"
-87.05759,37.624953,"OIL"
-87.058808,37.624761,"OIL"
-87.02046,37.636705,"OIL"
-87.033161,37.637041,"OIL"
-87.027734,37.645435,"OIL"
-87.023574,37.636492,"OIL"
-87.017956,37.633959,"OIL"
-87.012943,37.638995,"OIL"
-87.01459,37.622757,"OIL"
-87.016149,37.630038,"OIL"
-87.000685,37.63297,"OIL"
-87.003021,37.626935,"OIL"
-87.001375,37.628027,"OIL"
-87.000599,37.626654,"OIL"
-87.000086,37.627703,"OIL"
-87.014814,37.623032,"OIL"
-87.005956,37.629214,"OIL"
-87.007296,37.629812,"OIL"
-87.011049,37.617436,"OIL"
-87.072358,37.617401,"OIL"
-87.069032,37.616969,"OIL"
-87.067771,37.6162,"OIL"
-87.057071,37.61081,"OIL"
-87.062438,37.615898,"OIL"
-87.066662,37.616659,"OIL"
-87.064337,37.616461,"OIL"
-87.064764,37.616234,"OIL"
-87.061489,37.615898,"OIL"
-87.06221,37.613364,"OIL"
-87.062106,37.612595,"OIL"
-87.025735,37.606434,"OIL"
-87.009935,37.615843,"OIL"
-87.009587,37.594556,"OIL"
-87.010347,37.59423,"OIL"
-87.010105,37.595737,"OIL"
-87.00138,37.588826,"OIL"
-87.049925,37.58794,"OIL"
-86.92443,37.655457,"OIL"
-86.925225,37.656665,"OIL"
-86.927824,37.657714,"OIL"
-86.923049,37.663558,"OIL"
-86.927193,37.662185,"OIL"
-86.924327,37.663778,"OIL"
-86.927444,37.661971,"OIL"
-86.932815,37.651236,"OIL"
-86.928238,37.663646,"OIL"
-86.925302,37.653485,"OIL"
-86.925037,37.655457,"OIL"
-86.925466,37.655594,"OIL"
-86.925466,37.655594,"OIL"
-86.926159,37.659164,"OIL"
-86.925641,37.660057,"OIL"
-86.929369,37.666236,"OIL"
-86.927711,37.661361,"OIL"
-86.932117,37.656174,"OIL"
-86.928739,37.663811,"OIL"
-86.923679,37.654254,"OIL"
-86.922013,37.654221,"OIL"
-86.928929,37.66447,"OIL"
-86.92443,37.657791,"OIL"
-86.925984,37.659027,"OIL"
-86.922876,37.664245,"OIL"
-86.926995,37.658181,"OIL"
-86.929465,37.663097,"OIL"
-86.923049,37.655045,"OIL"
-86.924266,37.653485,"OIL"
-86.917694,37.656171,"OIL"
-86.92184,37.655182,"OIL"
-86.921494,37.655182,"OIL"
-86.921493,37.656006,"OIL"
-86.921321,37.65683,"OIL"
-86.920457,37.655869,"OIL"
-86.917703,37.657055,"OIL"
-86.939102,37.653653,"OIL"
-86.939819,37.652851,"OIL"
-86.940926,37.653236,"OIL"
-86.942573,37.654312,"OIL"
-86.93747,37.650599,"OIL"
-86.935803,37.65769,"OIL"
-86.939136,37.650275,"OIL"
-86.937902,37.651011,"OIL"
-86.94982,37.655762,"OIL"
-86.946477,37.654861,"OIL"
-86.946884,37.654169,"OIL"
-86.935225,37.660757,"OIL"
-86.943316,37.664882,"OIL"
-86.942826,37.661979,"OIL"
-86.937789,37.662053,"OIL"
-86.949302,37.663833,"OIL"
-86.979873,37.655761,"OIL"
-86.968048,37.654669,"OIL"
-86.96818,37.660208,"OIL"
-86.988422,37.650118,"OIL"
-86.978631,37.649774,"OIL"
-86.975839,37.636574,"OIL"
-86.95518,37.649863,"OIL"
-86.953446,37.649569,"OIL"
-86.95442,37.648627,"OIL"
-86.957874,37.648627,"OIL"
-86.955863,37.648951,"OIL"
-86.956553,37.647578,"OIL"
-86.959863,37.647309,"OIL"
-86.960445,37.646205,"OIL"
-86.935657,37.652439,"OIL"
-86.940674,37.650275,"OIL"
-86.955561,37.659664,"OIL"
-86.958376,37.66344,"OIL"
-86.951547,37.66603,"OIL"
-86.95715,37.664003,"OIL"
-86.965624,37.666442,"OIL"
-86.957661,37.659329,"OIL"
-86.957004,37.659219,"OIL"
-86.965855,37.652472,"OIL"
-86.965717,37.656413,"OIL"
-86.951806,37.650187,"OIL"
-86.951719,37.654526,"OIL"
-86.939053,37.636519,"OIL"
-86.940497,37.636514,"OIL"
-86.939288,37.635443,"OIL"
-86.941988,37.636437,"OIL"
-86.940807,37.635168,"OIL"
-86.942223,37.635278,"OIL"
-86.945504,37.637832,"OIL"
-86.946478,37.638991,"OIL"
-86.946926,37.638222,"OIL"
-86.935923,37.63608,"OIL"
-86.934707,37.636953,"OIL"
-86.933329,37.636953,"OIL"
-86.93948,37.647446,"OIL"
-86.938548,37.649094,"OIL"
-86.937823,37.648586,"OIL"
-86.93747,37.649528,"OIL"
-86.999235,37.607601,"OIL"
-86.922709,37.629077,"OIL"
-86.922018,37.625026,"OIL"
-86.922191,37.626468,"OIL"
-86.922701,37.627616,"OIL"
-86.923736,37.627753,"OIL"
-86.923218,37.628165,"OIL"
-86.923572,37.617628,"OIL"
-86.993434,37.631597,"OIL"
-86.995857,37.629489,"OIL"
-86.862971,37.661449,"OIL"
-86.864352,37.661449,"OIL"
-86.865483,37.661829,"OIL"
-86.854318,37.665431,"OIL"
-86.861822,37.661843,"OIL"
-86.860449,37.661902,"OIL"
-86.860095,37.662406,"OIL"
-86.858282,37.663051,"OIL"
-86.856469,37.662571,"OIL"
-86.855009,37.662273,"OIL"
-86.851157,37.666255,"OIL"
-86.852581,37.66485,"OIL"
-86.852832,37.663893,"OIL"
-86.853703,37.661774,"OIL"
-86.85379,37.659577,"OIL"
-86.851693,37.660625,"OIL"
-86.850681,37.660209,"OIL"
-86.884715,37.654446,"OIL"
-86.885579,37.653241,"OIL"
-86.887728,37.66658,"OIL"
-86.88488,37.666168,"OIL"
-86.878877,37.661037,"OIL"
-86.877798,37.66128,"OIL"
-86.871838,37.660401,"OIL"
-86.872788,37.660195,"OIL"
-86.8757,37.660831,"OIL"
-86.870111,37.661019,"OIL"
-87.036785,37.605438,"OIL"
-87.037539,37.606173,"OIL"
-87.046888,37.61438,"OIL"
-87.04465,37.614676,"OIL"
-86.916494,37.656231,"OIL"
-86.909586,37.65563,"OIL"
-86.905009,37.665294,"OIL"
-86.906908,37.660848,"OIL"
-86.910355,37.656023,"OIL"
